Date,Item,Quantity,Customer
9/30/2021,T271191,690,Customer 4
9/30/2021,T411253,2,Customer 4
9/30/2021,0080275P,20,Customer 6
9/30/2021,4341079P,20,Customer 6
9/30/2021,8032F004,35,Customer 6
9/30/2021,8042F009,28,Customer 6
9/30/2021,8092B001,21,Customer 6
9/29/2021,E1001169381,8,Other
9/29/2021,E1001169381,8,Other
9/29/2021,E1001163064,15,Other
9/29/2021,E1001163064,15,Other
9/30/2021,WA122819,9,Other
9/30/2021,WA120140,1,Other
9/30/2021,WA122819,6,Other
9/30/2021,F350155,16,Other
9/30/2021,F350155,6,Other
9/30/2021,WA110448,6,Other
9/30/2021,F350155,2,Other
9/30/2021,F350155,3,Other
9/30/2021,F350155,18,Other
9/30/2021,WA101648,10,Other
9/30/2021,F350155,15,Other
9/30/2021,WA114290,4,Other
9/30/2021,WA114292,3,Other
9/30/2021,WA101648,9,Other
9/30/2021,F350155,21,Other
9/30/2021,WA101648,23,Other
9/30/2021,WA126313,2,Other
9/30/2021,WA101648,20,Other
9/30/2021,4WP,30,Other
9/30/2021,10093-00P,10,Other
9/30/2021,10003-02P,14,Other
9/30/2021,RM-15P,20,Other
9/30/2021,10101-00P,54,Other
9/15/2021,U70-2AP,18,Other
9/15/2021,415P,12,Other
9/15/2021,104LP,102,Other
9/30/2021,T384893,250,Customer 4
9/6/2021,BMS00175,40,Customer 6
10/5/2021,1001176490J,2,Customer 1
10/5/2021,1001213322,2,Customer 1
10/5/2021,1001246922,4,Customer 1
10/6/2021,1001176490J,1,Customer 1
10/6/2021,1001246922,1,Customer 1
10/6/2021,1001164233,3,Customer 1
10/6/2021,1001164233,5,Customer 1
10/6/2021,1001164233P032,3,Customer 1
10/6/2021,1001164233P032,3,Customer 1
10/6/2021,1001176490J,6,Customer 1
10/6/2021,1001246922,7,Customer 1
10/6/2021,1001176490J,6,Customer 1
10/6/2021,1001176492J,2,Customer 1
10/6/2021,1001246922,6,Customer 1
10/6/2021,1220081,2,Customer 1
10/6/2021,1220081,8,Customer 1
10/6/2021,1001176490J,7,Customer 1
10/6/2021,1001176492J,4,Customer 1
10/6/2021,1001177654J,1,Customer 1
10/6/2021,1001246922,9,Customer 1
10/6/2021,1001176490J,5,Customer 1
10/6/2021,1001246922,2,Customer 1
10/6/2021,1001176490J,6,Customer 1
10/6/2021,1001177654J,2,Customer 1
10/6/2021,1001187810 Old Rev G,12,Customer 1
10/6/2021,1220097,1,Customer 1
10/6/2021,1001177654J,2,Customer 1
10/6/2021,1001177654J,2,Customer 1
10/6/2021,1001208663,2,Customer 1
10/6/2021,1001208663,1,Customer 1
10/6/2021,1001208663,4,Customer 1
10/6/2021,1001094787,2,Customer 1
10/6/2021,1001208663,3,Customer 1
10/6/2021,1001094787,3,Customer 1
10/6/2021,1001208663,3,Customer 1
10/6/2021,1001164232,2,Customer 1
10/6/2021,1220029,2,Customer 1
10/6/2021,1220081P032,2,Customer 1
10/6/2021,1001187810P032,2,Customer 1
10/6/2021,1001176490J,3,Customer 1
10/6/2021,1220029,2,Customer 1
10/6/2021,1001163064,4,Customer 1
10/6/2021,1001187810P032,4,Customer 1
10/6/2021,1001187810P032,2,Customer 1
10/6/2021,1220097,2,Customer 1
10/6/2021,1001164232P032,2,Customer 1
10/6/2021,1001094787,3,Customer 1
10/6/2021,1001208662,1,Customer 1
10/6/2021,1001208663,3,Customer 1
10/6/2021,1001119253P032,1,Customer 1
10/6/2021,1001208662,1,Customer 1
10/6/2021,1001208663,3,Customer 1
10/6/2021,1001187809,1,Customer 1
10/6/2021,1220094,6,Customer 1
10/6/2021,1001187809,2,Customer 1
10/6/2021,1001080861,9,Customer 1
10/6/2021,1001092950,2,Customer 1
10/6/2021,1001107621,5,Customer 1
10/6/2021,1001187809,3,Customer 1
10/6/2021,1001208662,1,Customer 1
10/6/2021,1001208663,3,Customer 1
10/6/2021,1001208662,2,Customer 1
10/6/2021,1001208663,3,Customer 1
10/6/2021,1001208663,4,Customer 1
10/6/2021,1001080861,3,Customer 1
10/6/2021,1001092950,2,Customer 1
10/6/2021,1001107621,1,Customer 1
10/6/2021,1001107621P032,3,Customer 1
10/6/2021,1001174679,1,Customer 1
10/6/2021,1001092950,1,Customer 1
10/6/2021,1001166096,32,Customer 1
10/6/2021,1220094P750,1,Customer 1
10/6/2021,1001208663,1,Customer 1
9/30/2021,AT483809,1,Customer 4
9/30/2021,AT483810,2,Customer 4
10/1/2021,7D-209026,48,Customer 5
10/1/2021,7D-209026,48,Customer 5
10/1/2021,7D-402105,96,Customer 5
10/1/2021,7D-11-285,270,Customer 5
10/1/2021,7D-302661,125,Customer 5
10/1/2021,7D-302710,55,Customer 5
10/1/2021,7D-208023EP,240,Customer 5
10/1/2021,7D-11-322,70,Customer 5
10/1/2021,7D-11-850,120,Customer 5
10/1/2021,7D-11-829,133,Customer 5
10/1/2021,7D-11-845,40,Customer 5
10/1/2021,2365374-30-25EC,150,Customer 5
10/1/2021,501144-05,36,Customer 5
10/1/2021,7D-11-325,150,Customer 5
10/1/2021,7D-209024,96,Customer 5
10/1/2021,7D-303071,100,Customer 5
10/1/2021,7D-401998,55,Customer 5
10/1/2021,7D-401998,110,Customer 5
10/1/2021,7D-401998,55,Customer 5
10/1/2021,4821466,2,Customer 6
10/5/2021,4821467,2,Customer 6
10/5/2021,4821468,2,Customer 6
10/4/2021,141103-099,3,Customer 2
10/4/2021,FREIGHTCROWN,3,Customer 2
10/4/2021,144570-099,4,Customer 2
10/4/2021,FREIGHTCROWN,4,Customer 2
10/8/2021,1001105073,12,Customer 1
10/8/2021,1001105073,12,Customer 1
10/8/2021,1001181507,8,Customer 1
10/8/2021,1001181507,18,Customer 1
10/8/2021,1001238912,4,Customer 1
10/8/2021,1001107621,1,Customer 1
10/8/2021,1001176490J,2,Customer 1
10/8/2021,1001208664,4,Customer 1
10/8/2021,1001176490J,3,Customer 1
10/8/2021,1001208664,1,Customer 1
10/8/2021,1001176490J,3,Customer 1
10/8/2021,1001208664,17,Customer 1
10/8/2021,1001094787,6,Customer 1
10/8/2021,1001177655C,1,Customer 1
10/8/2021,1001229686,4,Customer 1
10/8/2021,1001176490J,1,Customer 1
10/8/2021,1001177654J,1,Customer 1
10/8/2021,1001176490J,5,Customer 1
10/8/2021,1001208664,8,Customer 1
10/8/2021,1220097,1,Customer 1
10/8/2021,1001176490J,6,Customer 1
10/8/2021,1220097,2,Customer 1
10/8/2021,1001094787,5,Customer 1
10/8/2021,1001177655C,1,Customer 1
10/8/2021,1220099,2,Customer 1
10/8/2021,1220108,1,Customer 1
10/8/2021,1001094787,5,Customer 1
10/8/2021,1220099,1,Customer 1
10/8/2021,1220108,2,Customer 1
10/8/2021,1220094,17,Customer 1
10/8/2021,1220032,1,Customer 1
10/8/2021,1220032,1,Customer 1
10/8/2021,1001107621,2,Customer 1
10/8/2021,1001187809,5,Customer 1
10/8/2021,1220093,2,Customer 1
10/8/2021,1220093,1,Customer 1
10/8/2021,1220093,1,Customer 1
10/8/2021,1001163064,2,Customer 1
10/8/2021,1001163064,8,Customer 1
10/8/2021,1001187810 Old Rev G,2,Customer 1
10/8/2021,1220081,4,Customer 1
10/8/2021,1001187810 Old Rev G,6,Customer 1
10/8/2021,1220081,4,Customer 1
10/8/2021,1001187809,7,Customer 1
10/8/2021,1220094,3,Customer 1
10/8/2021,1220081,5,Customer 1
10/8/2021,1220029,8,Customer 1
10/8/2021,1220099,1,Customer 1
10/8/2021,1220108,1,Customer 1
10/8/2021,1001164233,5,Customer 1
10/8/2021,1001164233,2,Customer 1
10/8/2021,1220029,2,Customer 1
10/8/2021,1001164233,7,Customer 1
10/8/2021,1001107621,1,Customer 1
10/8/2021,1220029,3,Customer 1
10/8/2021,1220029,2,Customer 1
10/8/2021,1001176490J,6,Customer 1
10/8/2021,1001176492J,2,Customer 1
10/8/2021,1001094787,6,Customer 1
10/8/2021,1001177655C,1,Customer 1
10/5/2021,26G00007,12,Customer 6
10/5/2021,26G00008,12,Customer 6
10/8/2021,1001213325J,1,Customer 1
10/8/2021,1001213326J,1,Customer 1
10/8/2021,1001177653J,1,Customer 1
10/8/2021,1001177653J,2,Customer 1
10/8/2021,1001177653J,1,Customer 1
10/8/2021,1001094787,2,Customer 1
10/5/2021,26G00005,15,Customer 6
10/5/2021,26G00006,15,Customer 6
10/5/2021,26G00005,5,Customer 6
10/5/2021,26G00006,5,Customer 6
10/5/2021,BMS00175,20,Customer 6
10/1/2021,52136410,300,Other
10/1/2021,52136410,300,Other
10/12/2021,C8817150,1,Customer 3
10/12/2021,C8817151,2,Customer 3
10/12/2021,C8817152,2,Customer 3
10/12/2021,C8539359,2,Customer 3
10/12/2021,C8808753,10,Customer 3
10/12/2021,C8821921,2,Customer 3
10/12/2021,C8821991,1,Customer 3
10/12/2021,C8821992,2,Customer 3
10/12/2021,S01609150003,5,Customer 3
10/12/2021,C8817150,1,Customer 3
10/12/2021,C8817151,3,Customer 3
10/12/2021,C8539358,2,Customer 3
10/12/2021,C8539359,2,Customer 3
10/12/2021,C8808753,11,Customer 3
10/12/2021,C8821921,5,Customer 3
10/12/2021,C8821991,8,Customer 3
10/12/2021,S01609150003,3,Customer 3
10/12/2021,C8817151,2,Customer 3
10/12/2021,C8817152,1,Customer 3
10/12/2021,C8539358,2,Customer 3
10/12/2021,C8539359,2,Customer 3
10/12/2021,C8808753,8,Customer 3
10/12/2021,C8821921,5,Customer 3
10/12/2021,C8821991,1,Customer 3
10/12/2021,C8821992,4,Customer 3
10/12/2021,C8539357,2,Customer 3
10/12/2021,C8539359,2,Customer 3
10/12/2021,C8808753,15,Customer 3
10/12/2021,C8821921,3,Customer 3
10/12/2021,C8821991,6,Customer 3
10/12/2021,C8821992,4,Customer 3
10/12/2021,S01609150003,5,Customer 3
10/12/2021,C8817150,1,Customer 3
10/12/2021,C8817151,1,Customer 3
10/12/2021,C8808753,12,Customer 3
10/12/2021,C8821921,6,Customer 3
10/12/2021,C8821991,3,Customer 3
10/12/2021,C8821992,8,Customer 3
10/12/2021,C8808753,20,Customer 3
10/12/2021,C8821921,5,Customer 3
10/12/2021,C8821991,1,Customer 3
10/12/2021,C8821992,6,Customer 3
10/12/2021,C8817151,1,Customer 3
10/12/2021,C8817152,1,Customer 3
10/12/2021,C8539357,2,Customer 3
10/12/2021,C8539359,2,Customer 3
10/12/2021,C8808753,13,Customer 3
10/12/2021,C8821921,4,Customer 3
10/12/2021,C8821991,1,Customer 3
10/12/2021,C8821992,4,Customer 3
10/12/2021,D1609048,5,Customer 3
10/12/2021,D1609049,5,Customer 3
10/12/2021,D4095380,5,Customer 3
10/12/2021,D524246840,9,Customer 3
10/12/2021,D524246841,9,Customer 3
10/12/2021,D550090716,5,Customer 3
10/12/2021,D550090718,3,Customer 3
10/12/2021,D550090719,1,Customer 3
10/12/2021,8542671,2,Customer 3
10/12/2021,8817149,6,Customer 3
10/12/2021,S01677560010,2,Customer 3
10/12/2021,8542671,1,Customer 3
10/12/2021,8526433,60,Customer 3
10/12/2021,8526434,60,Customer 3
10/12/2021,8808764,6,Customer 3
10/12/2021,8817150,14,Customer 3
10/12/2021,8808765,5,Customer 3
10/13/2021,8814544,1,Customer 3
10/13/2021,8817151,10,Customer 3
10/13/2021,8808764,6,Customer 3
10/13/2021,8808765,5,Customer 3
10/13/2021,8817150,14,Customer 3
10/13/2021,8817150,14,Customer 3
10/13/2021,8808767,6,Customer 3
10/13/2021,8817150,14,Customer 3
10/13/2021,8808765,5,Customer 3
10/13/2021,8817149,3,Customer 3
10/13/2021,4307633,7,Customer 3
10/13/2021,4307584,9,Customer 3
10/13/2021,8808763,3,Customer 3
10/13/2021,8542672,1,Customer 3
10/13/2021,8814544,6,Customer 3
10/13/2021,8814544,6,Customer 3
10/13/2021,C8817149,1,Customer 3
10/13/2021,C8817150,2,Customer 3
10/13/2021,C8817152,3,Customer 3
10/13/2021,C8539357,4,Customer 3
10/13/2021,C8539359,2,Customer 3
10/13/2021,C8808753,18,Customer 3
10/13/2021,C8821921,7,Customer 3
10/13/2021,C8821991,6,Customer 3
10/13/2021,C8821992,5,Customer 3
10/13/2021,T411253,100,Customer 4
10/13/2021,T379736,12,Customer 4
10/13/2021,T379789,6,Customer 4
10/13/2021,T379788,9,Customer 4
10/13/2021,T282429,24,Customer 4
10/13/2021,T281544,16,Customer 4
10/13/2021,T370531,14,Customer 4
10/13/2021,T394578,100,Customer 4
10/13/2021,T325358,2,Customer 4
10/13/2021,T391182,2,Customer 4
10/13/2021,T311379,48,Customer 4
10/13/2021,1001176490J,4,Customer 1
10/13/2021,1001176490J,5,Customer 1
10/13/2021,1001176490J,4,Customer 1
10/13/2021,1001176490J,4,Customer 1
10/13/2021,1001246922,1,Customer 1
10/13/2021,1001208664,20,Customer 1
10/13/2021,1220097,2,Customer 1
10/13/2021,1220097,2,Customer 1
10/13/2021,1001119253,1,Customer 1
10/13/2021,1001208662,1,Customer 1
10/13/2021,1220108,1,Customer 1
10/13/2021,1001208662,2,Customer 1
10/13/2021,1220108,2,Customer 1
10/13/2021,1001208662,1,Customer 1
10/13/2021,1220108,1,Customer 1
10/13/2021,1001208664,8,Customer 1
10/13/2021,1220094,10,Customer 1
10/13/2021,1001164233,1,Customer 1
10/13/2021,1001164233P032,1,Customer 1
10/13/2021,1001164233,12,Customer 1
10/13/2021,1001164233P032,1,Customer 1
10/13/2021,1001092950,2,Customer 1
10/13/2021,1001174679,1,Customer 1
10/13/2021,1001092950,1,Customer 1
10/13/2021,1001107621,1,Customer 1
10/13/2021,1001174679,1,Customer 1
10/13/2021,1001092950,1,Customer 1
10/13/2021,1001092950,2,Customer 1
10/13/2021,1001187810 Old Rev G,4,Customer 1
10/13/2021,1001187810 Old Rev G,9,Customer 1
10/13/2021,1220081,4,Customer 1
10/13/2021,1220029,5,Customer 1
10/13/2021,1001187810 Old Rev G,2,Customer 1
10/13/2021,1001213322,2,Customer 1
10/13/2021,1001213322,4,Customer 1
10/13/2021,1001213322,4,Customer 1
10/13/2021,1001176490J,6,Customer 1
10/13/2021,1001176490J,3,Customer 1
10/13/2021,1001176490J,2,Customer 1
10/13/2021,1001164233,7,Customer 1
10/13/2021,1001164233P032,4,Customer 1
10/13/2021,1001187810 Old Rev G,3,Customer 1
10/13/2021,1220081,1,Customer 1
10/13/2021,1001163064,4,Customer 1
10/13/2021,1001163064,2,Customer 1
10/13/2021,1001253022P136,1,Customer 1
10/13/2021,1001253022P136,2,Customer 1
10/13/2021,1001208664,12,Customer 1
10/13/2021,1220097,1,Customer 1
10/13/2021,1220097,1,Customer 1
10/13/2021,1001119253P032,1,Customer 1
10/13/2021,1220097P032,1,Customer 1
10/13/2021,1220108,2,Customer 1
10/13/2021,1001176490J,4,Customer 1
10/13/2021,1001176490J,3,Customer 1
10/13/2021,1220094,5,Customer 1
10/13/2021,1001164233,1,Customer 1
10/13/2021,1001164233,10,Customer 1
10/13/2021,1001164233,12,Customer 1
10/13/2021,1001253022P136,2,Customer 1
10/13/2021,1220093,3,Customer 1
10/13/2021,1220093,1,Customer 1
10/13/2021,1001208664,4,Customer 1
10/13/2021,1001253022P136,1,Customer 1
10/13/2021,1220093,1,Customer 1
10/13/2021,1001187810 Old Rev G,7,Customer 1
10/13/2021,1001187810 Old Rev G,1,Customer 1
10/13/2021,1001253022P136,1,Customer 1
10/13/2021,1001253022P136,1,Customer 1
10/13/2021,1220081P136,2,Customer 1
10/13/2021,1220029,1,Customer 1
10/13/2021,T331550,6,Customer 4
10/13/2021,T401552,16,Customer 4
10/13/2021,T357703,96,Customer 4
10/13/2021,T274981,20,Customer 4
10/13/2021,T379789,15,Customer 4
10/13/2021,DP43383,3,Customer 4
10/13/2021,T379736,3,Customer 4
10/13/2021,T430160,12,Customer 4
10/13/2021,T365472,2,Customer 4
10/13/2021,T379736,9,Customer 4
10/13/2021,T379787,9,Customer 4
10/13/2021,T430160,36,Customer 4
10/13/2021,T430163,12,Customer 4
10/13/2021,T343927,34,Customer 4
10/13/2021,T281544,16,Customer 4
10/13/2021,T282429,12,Customer 4
10/13/2021,T379736,6,Customer 4
10/13/2021,T379788,9,Customer 4
10/13/2021,AT483810,4,Customer 4
10/13/2021,AT483809,1,Customer 4
10/13/2021,T401552,40,Customer 4
10/13/2021,T357703,48,Customer 4
10/13/2021,AT483809,2,Customer 4
10/13/2021,T401552,3,Customer 4
10/13/2021,T240904,40,Customer 4
10/13/2021,T424338,54,Customer 4
10/13/2021,T430163,120,Customer 4
10/13/2021,T379736,3,Customer 4
10/13/2021,T379787,9,Customer 4
10/13/2021,T379788,12,Customer 4
10/13/2021,T370531,35,Customer 4
10/13/2021,T357703,96,Customer 4
10/13/2021,T379758,36,Customer 4
10/13/2021,T379759,25,Customer 4
10/13/2021,T386731,19,Customer 4
10/13/2021,T392741,237,Customer 4
10/13/2021,T412519,59,Customer 4
10/13/2021,T370531,21,Customer 4
10/13/2021,T379787,15,Customer 4
10/13/2021,T374916,3,Customer 4
10/13/2021,T269363,2,Customer 4
10/13/2021,T365472,2,Customer 4
10/14/2021,1001161920,160,Customer 1
10/14/2021,1001213322,2,Customer 1
10/14/2021,1001213322,2,Customer 1
10/14/2021,1001213322,2,Customer 1
10/14/2021,1001177653J,1,Customer 1
10/14/2021,1220097,4,Customer 1
10/14/2021,1001213325J,1,Customer 1
10/14/2021,1001213326J,1,Customer 1
10/14/2021,1001213325J,1,Customer 1
10/14/2021,1001213326J,1,Customer 1
10/14/2021,1001177653J,2,Customer 1
10/14/2021,1001177653J,1,Customer 1
10/14/2021,1001177653J,2,Customer 1
10/14/2021,1001177654J,1,Customer 1
10/14/2021,1001177654J,3,Customer 1
10/14/2021,1001177654J,2,Customer 1
10/14/2021,1001177654J,4,Customer 1
10/14/2021,1001176490J,1,Customer 1
10/14/2021,1001176490J,4,Customer 1
10/14/2021,1001177654J,2,Customer 1
10/13/2021,KK16645,480,Customer 4
10/13/2021,KK16647,280,Customer 4
10/13/2021,KK23303,600,Customer 4
10/14/2021,1001161920,480,Customer 1
10/14/2021,1220094,5,Customer 1
10/14/2021,1001164233,2,Customer 1
10/14/2021,1001164233,3,Customer 1
10/14/2021,1001092950,2,Customer 1
10/14/2021,1001174679,1,Customer 1
10/14/2021,1001187810 Old Rev G,8,Customer 1
10/14/2021,1220029,7,Customer 1
10/14/2021,1001174679,1,Customer 1
10/14/2021,1220081,4,Customer 1
10/14/2021,1220029,3,Customer 1
10/13/2021,T379787,6,Customer 4
10/13/2021,T401552,40,Customer 4
10/13/2021,T357703,48,Customer 4
10/13/2021,T414602,65,Customer 4
10/11/2021,KK72365,8,Customer 4
10/12/2021,KK72365,16,Customer 4
10/13/2021,KK72365,7,Customer 4
10/13/2021,T392741,198,Customer 4
10/13/2021,T379759,18,Customer 4
10/13/2021,T379758,45,Customer 4
10/13/2021,T412519,20,Customer 4
10/13/2021,T370531,21,Customer 4
10/13/2021,T379788,9,Customer 4
10/13/2021,T379789,9,Customer 4
10/13/2021,T379788,6,Customer 4
10/13/2021,T281544,8,Customer 4
10/13/2021,T282429,24,Customer 4
10/13/2021,T311379,48,Customer 4
10/13/2021,T330473,12,Customer 4
10/13/2021,T331550,6,Customer 4
10/14/2021,T370531,28,Customer 4
10/14/2021,T414602,65,Customer 4
10/14/2021,T240904,80,Customer 4
10/14/2021,T269363,2,Customer 4
10/14/2021,T278793,2,Customer 4
10/13/2021,T353976,300,Customer 4
10/11/2021,AT483809,4,Customer 4
10/13/2021,KK16641,9,Customer 4
10/13/2021,KK16643,360,Customer 4
10/13/2021,KK16645,120,Customer 4
10/13/2021,KK16647,32,Customer 4
10/13/2021,KK72365,8,Customer 4
10/14/2021,KK72365,1,Customer 4
10/14/2021,8813411,8,Customer 3
10/14/2021,8813411,8,Customer 3
10/14/2021,1506878,144,Customer 3
10/14/2021,8544761,6,Customer 3
10/14/2021,8544763,4,Customer 3
10/14/2021,8544763,4,Customer 3
10/14/2021,8544763,4,Customer 3
10/14/2021,1591717,200,Customer 3
10/14/2021,8544763,4,Customer 3
10/14/2021,1521038,24,Customer 3
10/14/2021,1516535,240,Customer 3
10/14/2021,4002491,90,Customer 3
10/14/2021,1500958,48,Customer 3
10/14/2021,1500959,48,Customer 3
10/14/2021,1524381,270,Customer 3
10/14/2021,1524382,270,Customer 3
10/14/2021,1603898,45,Customer 3
10/14/2021,4130310,54,Customer 3
10/15/2021,1001177653C,2,Customer 1
10/15/2021,1001208664,12,Customer 1
10/15/2021,1001177653C,1,Customer 1
10/15/2021,1001208664,4,Customer 1
10/15/2021,1001177653C,1,Customer 1
10/15/2021,1001177653J,1,Customer 1
10/15/2021,1220097,2,Customer 1
10/15/2021,1001177653C,1,Customer 1
10/15/2021,1001177653J,1,Customer 1
10/15/2021,1220097,1,Customer 1
10/15/2021,1001177653J,1,Customer 1
10/15/2021,1001177653J,1,Customer 1
10/15/2021,1220094,5,Customer 1
10/15/2021,1001187810 Old Rev G,4,Customer 1
10/15/2021,1220081,2,Customer 1
10/15/2021,1001187810 Old Rev G,4,Customer 1
10/15/2021,1001092950,2,Customer 1
10/15/2021,1001174679,2,Customer 1
10/15/2021,1001163064,4,Customer 1
10/15/2021,1220029,4,Customer 1
10/15/2021,1001164233,5,Customer 1
10/15/2021,1001164233,3,Customer 1
10/15/2021,1001177653C,2,Customer 1
10/15/2021,1001177655C,1,Customer 1
10/15/2021,1001177655C,1,Customer 1
10/15/2021,1001177655C,1,Customer 1
10/15/2021,1001177655C,1,Customer 1
10/15/2021,1001177655C,1,Customer 1
10/5/2021,1001208663,5,Customer 1
10/6/2021,1001176490J,2,Customer 1
10/6/2021,1001208664,3,Customer 1
10/7/2021,1001176492J,5,Customer 1
10/7/2021,1001176492J,1,Customer 1
10/7/2021,1001208664,3,Customer 1
10/19/2021,8813411,8,Customer 3
10/19/2021,8813412,4,Customer 3
10/19/2021,8544763,12,Customer 3
10/19/2021,8813411,16,Customer 3
10/19/2021,8813412,10,Customer 3
10/19/2021,4130310,54,Customer 3
10/19/2021,4009606,100,Customer 3
10/19/2021,1516535,360,Customer 3
10/19/2021,1636626,168,Customer 3
10/19/2021,1530429,900,Customer 3
10/19/2021,1521040,30,Customer 3
10/19/2021,8545921,4,Customer 3
10/19/2021,8813411,8,Customer 3
10/19/2021,8545922,4,Customer 3
10/19/2021,8813412,4,Customer 3
10/19/2021,8813412,4,Customer 3
10/19/2021,C8817150,2,Customer 3
10/19/2021,C8817152,1,Customer 3
10/19/2021,C8539358,4,Customer 3
10/19/2021,C8808753,11,Customer 3
10/19/2021,C8821921,7,Customer 3
10/19/2021,C8821991,6,Customer 3
10/19/2021,C8821992,5,Customer 3
10/19/2021,C8817150,3,Customer 3
10/19/2021,C8817151,4,Customer 3
10/19/2021,C8817152,2,Customer 3
10/19/2021,C8808753,11,Customer 3
10/19/2021,C8821921,1,Customer 3
10/19/2021,C8821991,2,Customer 3
10/19/2021,C8821992,3,Customer 3
10/19/2021,C8817151,1,Customer 3
10/19/2021,C8808753,21,Customer 3
10/19/2021,C8821921,1,Customer 3
10/19/2021,C8821991,1,Customer 3
10/19/2021,C8821992,2,Customer 3
10/19/2021,C8817150,3,Customer 3
10/19/2021,C8817152,3,Customer 3
10/19/2021,C8539357,4,Customer 3
10/19/2021,C8808753,4,Customer 3
10/19/2021,C8821921,5,Customer 3
10/19/2021,C8821991,8,Customer 3
10/19/2021,C8821992,3,Customer 3
10/19/2021,D4214646,1,Customer 3
10/19/2021,D4214747,1,Customer 3
10/19/2021,D4214749,2,Customer 3
10/19/2021,D4214752,2,Customer 3
10/19/2021,D550184823,1,Customer 3
10/19/2021,D550184824,1,Customer 3
10/19/2021,D550184825,1,Customer 3
10/19/2021,D1609048,2,Customer 3
10/19/2021,D1609049,2,Customer 3
10/19/2021,D4095380,2,Customer 3
10/19/2021,8808764,6,Customer 3
10/19/2021,8808765,5,Customer 3
10/19/2021,8814544,1,Customer 3
10/19/2021,8808765,5,Customer 3
10/19/2021,8817150,14,Customer 3
10/19/2021,8814544,4,Customer 3
10/19/2021,8817149,2,Customer 3
10/19/2021,8817152,9,Customer 3
